Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
CG-13498,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
DV-14023,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
CM-13633,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
AS-11218,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
HE-15778,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
CG-13499,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
DV-14024,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
CM-13634,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
AS-11219,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
HE-15779,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West
CG-13500,Christine Abelman,Corporate,United States,Anaheim,California,92804,West
DV-14025,Christine Abelman,Corporate,United States,Anaheim,California,92804,West
CM-13635,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East
AS-11220,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East
HE-15780,Matt Connell,Corporate,United States,Houston,Texas,77070,Central
CG-13501,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East
DV-14026,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East
CM-13636,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East
AS-11221,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East
HE-15781,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
CG-13502,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
DV-14027,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
CM-13637,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
AS-11222,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
HE-15782,Max Engle,Consumer,United States,Seattle,Washington,98105,West
CG-13503,Max Engle,Consumer,United States,Seattle,Washington,98105,West
DV-14028,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central
CM-13638,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central
AS-11223,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East
HE-15783,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East
CG-13504,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central
DV-14029,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South
CM-13639,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South
AS-11224,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South
HE-15784,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South
CG-13505,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East
DV-14030,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central
CM-13640,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East
AS-11225,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East
HE-15785,Katherine Ducich,Consumer,United States,New York City,New York,10009,East
CG-13506,Katherine Ducich,Consumer,United States,New York City,New York,10009,East
DV-14031,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West
CM-13641,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West
AS-11226,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West
HE-15786,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West
CG-13507,Karen Seio,Corporate,United States,Lehi,Utah,84043,West
DV-14032,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South
CM-13642,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West
AS-11227,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West
HE-15787,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West
CG-13508,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East
DV-14033,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East
CM-13643,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East
AS-11228,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central
HE-15788,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West
CG-13509,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West
DV-14034,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West
CM-13644,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West
AS-11229,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West
HE-15789,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West
CG-13510,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East
DV-14035,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central
CM-13645,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West
AS-11230,Michael Stewart,Corporate,United States,New York City,New York,10009,East
HE-15790,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West
CG-13511,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West
DV-14036,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West
CM-13646,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central
AS-11231,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central
HE-15791,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West
CG-13512,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West
DV-14037,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West
CM-13647,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West
AS-11232,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West
HE-15792,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South
CG-13513,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South
DV-14038,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
CM-13648,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
AS-11233,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
HE-15793,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
CG-13514,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
DV-14039,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
CM-13649,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
AS-11234,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
HE-15794,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West
CG-13515,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216,South
DV-14040,Alan Hwang,Consumer,United States,New York City,New York,10024,East
CM-13650,Alan Hwang,Consumer,United States,New York City,New York,10024,East
AS-11235,Alan Hwang,Consumer,United States,New York City,New York,10024,East
HE-15795,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central
CG-13516,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central
DV-14041,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central
CM-13651,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West
AS-11236,Irene Maddox,Consumer,United States,San Diego,California,92105,West
HE-15796,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South
CG-13517,Allen Goldenen,Consumer,United States,New York City,New York,10009,East
DV-14042,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West
CM-13652,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West
AS-11237,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West
HE-15797,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West
CG-13518,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West
DV-14043,Henry Goldwyn,Corporate,United States,Chicago,Illinois,60653,Central
CM-13653,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South
AS-11238,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South
HE-15798,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South
CG-13519,Sam Zeldin,Home Office,United States,New York City,New York,10011,East
DV-14044,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South
CM-13654,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South
AS-11239,Sample Company A,Home Office,United States,Los Angeles,California,90045,West
HE-15799,Sample Company A,Home Office,United States,Los Angeles,California,90045,West
CG-13520,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West
DV-14045,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South
CM-13655,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South
AS-11240,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West
HE-15800,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South
CG-13521,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central
DV-14046,Dean percer,Home Office,United States,New York City,New York,10035,East
CM-13656,Dean percer,Home Office,United States,New York City,New York,10035,East
AS-11241,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East
HE-15801,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CG-13522,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-14047,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West
CM-13657,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East
AS-11242,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East
HE-15802,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East
CG-13523,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East
DV-14048,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East
CM-13658,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
AS-11243,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
HE-15803,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
CG-13524,Mary Zewe,Corporate,United States,New York City,New York,10011,East
DV-14049,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West
CM-13659,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West
AS-11244,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West
HE-15804,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
CG-13525,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
DV-14050,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
CM-13660,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
AS-11245,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central
HE-15805,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West
CG-13526,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West
DV-14051,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West
CM-13661,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East
AS-11246,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East
HE-15806,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central
CG-13527,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West
DV-14052,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West
CM-13662,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central
AS-11247,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East
HE-15807,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East
CG-13528,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East
DV-14053,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
CM-13663,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
AS-11248,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
HE-15808,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
CG-13529,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
DV-14054,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
CM-13664,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
AS-11249,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central
HE-15809,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central
CG-13530,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West
DV-14055,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CM-13665,John Castell,Consumer,United States,Atlanta,Georgia,30318,South
AS-11250,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central
HE-15810,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central
CG-13531,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central
DV-14056,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West
CM-13666,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West
AS-11251,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
HE-15811,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South
CG-13532,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South
DV-14057,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central
CM-13667,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central
AS-11252,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central
HE-15812,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East
CG-13533,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South
DV-14058,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South
CM-13668,Tonja Turnell,Home Office,United States,Los Angeles,California,90008,West
AS-11253,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
HE-15813,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
CG-13534,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
DV-14059,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
CM-13669,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
AS-11254,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West
HE-15814,Mick Brown,Consumer,United States,Los Angeles,California,90049,West
CG-13535,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central
DV-14060,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central
CM-13670,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central
AS-11255,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central
HE-15815,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West
CG-13536,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West
DV-14061,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East
CM-13671,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South
AS-11256,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South
HE-15816,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East
CG-13537,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central
DV-14062,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East
CM-13672,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East
AS-11257,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East
HE-15817,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West
CG-13538,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West
DV-14063,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West
CM-13673,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East
AS-11258,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
HE-15818,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
CG-13539,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
DV-14064,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
CM-13674,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
AS-11259,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
HE-15819,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West
CG-13540,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central
DV-14065,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central
CM-13675,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central
AS-11260,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East
HE-15820,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CG-13541,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South
DV-14066,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South
CM-13676,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South
AS-11261,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South
HE-15821,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CG-13542,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-14067,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CM-13677,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central
AS-11262,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central
HE-15822,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West
CG-13543,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DV-14068,Meg Tillman,Consumer,United States,New York City,New York,10009,East
CM-13678,Gene McClure,Consumer,United States,Oceanside,New York,11572,East
AS-11263,Gene McClure,Consumer,United States,Oceanside,New York,11572,East
HE-15823,Gene McClure,Consumer,United States,Oceanside,New York,11572,East
CG-13544,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South
DV-14069,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South
CM-13679,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South
AS-11264,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South
HE-15824,Darrin Martin,Consumer,United States,New York City,New York,10009,East
CG-13545,Darrin Martin,Consumer,United States,New York City,New York,10009,East
DV-14070,Darrin Martin,Consumer,United States,New York City,New York,10009,East
CM-13680,Darrin Martin,Consumer,United States,New York City,New York,10009,East
AS-11265,Darrin Martin,Consumer,United States,New York City,New York,10009,East
HE-15825,Darrin Martin,Consumer,United States,New York City,New York,10009,East
CG-13546,Darrin Martin,Consumer,United States,New York City,New York,10009,East
DV-14071,Ben Peterman,Corporate,United States,Anaheim,California,92804,West
CM-13681,Emily Phan,Consumer,United States,Deltona,Florida,32725,South
AS-11266,Frank Gastineau,Home Office,United States,New York City,New York,10009,East
HE-15826,Frank Gastineau,Home Office,United States,New York City,New York,10009,East
CG-13547,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West
DV-14072,Rick Duston,Consumer,United States,San Diego,California,92105,West
CM-13682,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
AS-11267,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East
HE-15827,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East
CG-13548,Shaun Weien,Consumer,United States,San Francisco,California,94109,West
DV-14073,Frank Preis,Consumer,United States,New York City,New York,10009,East
CM-13683,Frank Preis,Consumer,United States,New York City,New York,10009,East
AS-11268,Frank Preis,Consumer,United States,New York City,New York,10009,East
HE-15828,John Lee,Consumer,United States,Los Angeles,California,90045,West
CG-13549,John Lee,Consumer,United States,Los Angeles,California,90045,West
DV-14074,John Lee,Consumer,United States,Los Angeles,California,90045,West
CM-13684,James Lanier,Home Office,United States,Chandler,Arizona,85224,West
AS-11269,James Lanier,Home Office,United States,Chandler,Arizona,85224,West
HE-15829,James Galang,Consumer,United States,Long Beach,New York,11561,East
CG-13550,Sally Hughsby,Corporate,United States,San Francisco,California,94109,West
DV-14075,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West
CM-13685,Cari Schnelling,Consumer,United States,New York City,New York,10011,East
AS-11270,Cari Schnelling,Consumer,United States,New York City,New York,10011,East
HE-15830,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central
CG-13551,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central
DV-14076,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central
CM-13686,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central
AS-11271,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central
HE-15831,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West
CG-13552,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West
DV-14077,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West
CM-13687,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central
AS-11272,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West
HE-15832,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
CG-13553,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
DV-14078,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
CM-13688,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
AS-11273,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
HE-15833,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
CG-13554,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central
DV-14079,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central
CM-13689,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central
AS-11274,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,West
HE-15834,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central
CG-13555,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central
DV-14080,Joseph Holt,Consumer,United States,San Francisco,California,94109,West
CM-13690,Anthony Johnson,Corporate,United States,New York City,New York,10024,East
AS-11275,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West
HE-15835,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West
CG-13556,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West
DV-14081,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East
CM-13691,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East
AS-11276,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South
HE-15836,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South
CG-13557,John Dryer,Consumer,United States,Jacksonville,Florida,32216,South
DV-14082,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East
CM-13692,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central
AS-11277,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central
HE-15837,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central
CG-13558,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central
DV-14083,Darren Koutras,Consumer,United States,San Francisco,California,94122,West
CM-13693,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
AS-11278,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
HE-15838,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
CG-13559,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
DV-14084,Arianne Irving,Consumer,United States,Kent,Washington,98031,West
CM-13694,Arianne Irving,Consumer,United States,Kent,Washington,98031,West
AS-11279,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central
HE-15839,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central
CG-13560,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central
DV-14085,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central
CM-13695,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West
AS-11280,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West
HE-15840,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
CG-13561,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
DV-14086,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
CM-13696,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
AS-11281,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
HE-15841,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
CG-13562,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East
DV-14087,Annie Zypern,Consumer,United States,New York City,New York,10024,East
CM-13697,Chuck Magee,Consumer,United States,Redlands,California,92374,West
AS-11282,Chuck Magee,Consumer,United States,Redlands,California,92374,West
HE-15842,Chuck Magee,Consumer,United States,Redlands,California,92374,West
CG-13563,Chuck Magee,Consumer,United States,Redlands,California,92374,West
DV-14088,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central
CM-13698,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West
AS-11283,Linda Cazamias,Corporate,United States,New York City,New York,10011,East
HE-15843,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central
CG-13564,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central
DV-14089,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central
CM-13699,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central
AS-11284,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central
HE-15844,John Murray,Consumer,United States,Los Angeles,California,90036,West
CG-13565,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East
DV-14090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East
CM-13700,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East
AS-11285,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West
HE-15845,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
CG-13566,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
DV-14091,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
CM-13701,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
AS-11286,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South
HE-15846,Tony Molinari,Consumer,United States,San Francisco,California,94110,West
CG-13567,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central
DV-14092,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East
CM-13702,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East
AS-11287,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East
HE-15847,Eugene Barchas,Consumer,United States,San Jose,California,95123,West
CG-13568,Eugene Barchas,Consumer,United States,San Jose,California,95123,West
DV-14093,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West
CM-13703,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central
AS-11288,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South
HE-15848,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West
CG-13569,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West
DV-14094,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West
CM-13704,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central
AS-11289,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West
HE-15849,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CG-13570,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South
DV-14095,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South
CM-13705,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South
AS-11290,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West
HE-15850,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East
CG-13571,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East
DV-14096,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
CM-13706,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West
AS-11291,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West
HE-15851,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East
CG-13572,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
DV-14097,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
